=== Stock Screener — 2026-07-16 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2791 stocks with market cap > $1B
  Top 5 by daily gain: LCID(+28.8%), CHRN(+28.8%), AEHR(+21.9%), IOVA(+20.6%), MAAS(+17.4%)
  S&P 500 loaded: 503 tickers
Screening 2791 stocks...
  Priority tier: 943 (top 500 movers + 443 S&P 500)
  Remaining: 1848

  === Priority Tier ===
  Priority: 300/943 (196 passed, 0 errors)
  Priority: 600/943 (268 passed, 173 errors)
  Priority: 900/943 (268 passed, 473 errors)
  Priority: 943/943 (268 passed, 516 errors)

  Retrying 516 priority tickers...
  After priority retry: 268 passed

  === Remaining Tier ===
  Remaining: 300/1848 (268 total passed)
  Remaining: 600/1848 (268 total passed)
  Remaining: 900/1848 (268 total passed)
  Remaining: 1200/1848 (268 total passed)
  Remaining: 1500/1848 (268 total passed)
  Remaining: 1800/1848 (268 total passed)
  Remaining: 1848/1848 (268 total passed)

  Final: 268 stocks passed all filters

================================================================================
  268 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
46    CERT     7.09   0.57   4.42       1.1              Healthcare               Health Information Services       15.49  65.1  Bull       0.04   17.19       0.02      60.1    3.73
47    CRAI   171.80   2.03   9.85       1.1             Industrials                       Consulting Services       12.65  70.8  Bull       2.60   16.58       0.17      59.3    3.50
48    CTAS   204.09   5.86  14.86      81.7             Industrials               Specialty Business Services       14.93  76.0  Bull       2.56   15.49       0.14      59.1    3.70
49    YELP    27.46   2.42   7.48       1.5  Communication Services            Internet Content & Information       10.65  64.9  Bull       0.21   17.85       0.03      58.4    3.10
50     EYE    20.92   3.26   7.12       1.7       Consumer Cyclical                          Specialty Retail        7.23  66.8  Bull       0.23   19.07       0.03      57.9    4.42
51      IQ     1.22   4.74   6.58       1.2  Communication Services                             Entertainment        8.09  65.4  Bull       0.02   16.83       0.22      57.7     NaN
52     GPN    79.15   1.22   6.42      21.7             Industrials               Specialty Business Services       10.53  64.8  Bull       0.55   15.57       0.22      57.7    3.62
53    TDOC     9.62  -1.33   4.45       1.7              Healthcare               Health Information Services       21.96  66.5  Bull       0.03   27.08       0.06      57.7    3.46
54     DJT     9.43  -0.68  10.23       2.6  Communication Services            Internet Content & Information        9.32  62.7  Bull       0.19   15.50       0.29      57.6     NaN
55    GSHD    54.50   5.52   2.91       1.9      Financial Services                         Insurance Brokers       19.38  63.7  Bull       0.13   45.53       0.06      56.6    3.62
