=== Stock Screener — 2026-07-17 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2780 stocks with market cap > $1B
  Top 5 by daily gain: CDNA(+35.6%), ATAI(+33.4%), MAN(+32.4%), MAAS(+26.4%), DSGR(+25.3%)
  S&P 500 loaded: 503 tickers
Screening 2780 stocks...
  Priority tier: 890 (top 500 movers + 390 S&P 500)
  Remaining: 1890

  === Priority Tier ===
  Priority: 300/890 (256 passed, 1 errors)
  Priority: 600/890 (374 passed, 166 errors)
  Priority: 890/890 (374 passed, 456 errors)

  Retrying 456 priority tickers...
  After priority retry: 374 passed

  === Remaining Tier ===
  Remaining: 300/1890 (374 total passed)
  Remaining: 600/1890 (374 total passed)
  Remaining: 900/1890 (374 total passed)
  Remaining: 1200/1890 (374 total passed)
  Remaining: 1500/1890 (374 total passed)
  Remaining: 1800/1890 (374 total passed)
  Remaining: 1890/1890 (374 total passed)

  Final: 374 stocks passed all filters

================================================================================
  374 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
114    NHI    80.70   1.97   7.13       3.9             Real Estate              REIT - Healthcare Facilities        7.05  69.3  Bull       0.39   15.74       0.02      53.0    4.25
115   VERX    13.18   0.11   6.42       2.1              Technology                    Software - Application        4.49  56.8  Bull       0.13   15.37       0.03      52.9    3.80
116    FNF    52.87   1.11   6.74      14.2      Financial Services                     Insurance - Specialty        8.98  75.5  Bull       0.46   12.85       0.07      52.9    4.40
117   EXPO    65.01   0.93   4.69       3.2             Industrials                Engineering & Construction        6.81  66.2  Bull       0.47   14.03       0.04      52.8     NaN
118    UPS   117.76   0.83   4.70     100.1             Industrials            Integrated Freight & Logistics        9.19  69.7  Bull       0.61   12.01       0.11      52.5    3.83
119   MRSH   185.51   1.93   4.04      89.4      Financial Services                         Insurance Brokers        8.44  66.4  Bull       0.92   12.96       0.08      52.4    3.61
120   GHRS    28.11  -5.34   6.02       1.9              Healthcare                             Biotechnology       18.12  61.3  Bull       0.05   29.52       0.13      52.2     NaN
121   VTRS    17.58   1.94   8.08      20.5              Healthcare  Drug Manufacturers - Specialty & Generic        9.45  67.2  Bull       0.10   11.79       0.08      52.2    3.80
122   PCOR    46.52   1.73   7.36       7.0              Technology                    Software - Application        1.43  59.2  Bull       0.67   16.01       0.06      52.2    4.27
123   CHRW   205.51  -0.11   6.21      24.2             Industrials            Integrated Freight & Logistics       10.46  70.0  Bull       1.48   10.97       0.12      52.2    4.00
124    ATR   134.53  -0.42   7.17       8.6              Healthcare            Medical Instruments & Supplies        8.99  73.9  Bull       0.79   12.12       0.04      52.0    4.50
125    GXO    54.56   0.00   7.80       6.3             Industrials            Integrated Freight & Logistics        6.70  62.2  Bull       0.40   13.48       0.02      52.0    4.65
126   BANR    72.41  -0.03   7.15       2.5      Financial Services                          Banks - Regional        8.93  72.8  Bull       0.49   11.81       0.08      51.9    3.71
127    BDX   162.44   2.02   6.91      44.8              Healthcare            Medical Instruments & Supplies        7.38  64.4  Bull       0.76   14.71       0.06      51.8    3.92
128    AWR    88.69   0.65   4.95       3.5               Utilities               Utilities - Regulated Water       10.24  77.9  Bull       0.39   15.35       0.06      51.7     NaN
129    OMC    84.85   1.38   3.56      24.0  Communication Services                      Advertising Agencies       10.25  68.3  Bull       0.68   11.19       0.04      51.6    3.92
