=== Stock Screener — 2026-06-08 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2740 stocks with market cap > $1B
  Top 5 by daily gain: COO(+8.6%), GSHD(+7.1%), ABM(+6.7%), FDXF(+6.4%), KMB(+6.3%)
Screening 2740 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2440

  === Priority Tier ===
  Priority: 300/300 (125 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2440 (171 total passed)
  Remaining: 600/2440 (171 total passed)
  Remaining: 900/2440 (171 total passed)
  Remaining: 1200/2440 (171 total passed)
  Remaining: 1500/2440 (171 total passed)
  Remaining: 1800/2440 (171 total passed)
  Remaining: 2100/2440 (171 total passed)
  Remaining: 2400/2440 (171 total passed)
  Remaining: 2440/2440 (171 total passed)

  Final: 171 stocks passed all filters

================================================================================
  171 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
97      GL   158.57  -1.66   4.24      12.3      Financial Services                          Insurance - Life        4.86  61.1  Bull       0.13    4.96       0.02      13.4    4.09
98     BRX    31.08   1.62   3.34       9.5             Real Estate                             REIT - Retail        3.73  61.3  Bull       0.03    4.14       0.02      13.4    4.50
99     CSX    47.30   1.00   3.14      87.9             Industrials                                 Railroads        6.63  64.1  Bull       0.02    5.83       0.04      12.5    4.00
100    AKR    22.45   0.25   3.48       3.3             Real Estate                             REIT - Retail        5.15  62.9  Bull       0.02    3.15       0.06      11.9     NaN
101    JXN   108.76   0.83   3.99       7.6      Financial Services                          Insurance - Life        0.47  52.3  Bull       0.18   -3.56       0.03      11.8     NaN
102     CB   325.66  -0.97   5.13     126.3      Financial Services           Insurance - Property & Casualty        0.90  55.0  Bull       0.42    1.88       0.05      11.7    3.64
103    BNL    20.73   0.73   4.38       4.1             Real Estate                        REIT - Diversified        4.42  64.0  Bull       0.01    4.38       0.04      10.7    4.27
104    AFL   117.30   0.45   4.63      59.7      Financial Services                          Insurance - Life        3.00  58.7  Bull       0.07    4.25       0.06      10.2    2.93
105    CNP    42.57   1.67   3.10      27.8               Utilities            Utilities - Regulated Electric        0.81  52.9  Bull       0.04    2.60       0.02       9.8     NaN
106    CON    25.60   1.11   1.39       3.3              Healthcare                   Medical Care Facilities        6.51  60.8  Bear      -0.12    6.22       0.04       9.8    4.75
107   VIRT    53.53   1.29   3.85      11.5      Financial Services                           Capital Markets        8.80  59.4  Bear      -0.08    4.84       0.06       9.7    3.43
108    PFG   105.36   0.56   2.39      22.8      Financial Services                          Asset Management        6.73  66.5  Bear      -0.02    5.67       0.04       9.4     NaN
109    AIZ   254.73  -0.25   2.40      12.6      Financial Services           Insurance - Property & Casualty        5.76  62.3  Bear      -0.65    6.28       0.02       9.4    4.57
110     MO    72.34   0.11   5.38     120.8      Consumer Defensive                                   Tobacco        4.22  57.0  Bear      -0.22    6.19       0.06       8.8    3.38
111    CBC    28.42  -0.32   2.01       6.8      Financial Services                          Banks - Regional        6.37  58.6  Bear      -0.07    4.66       0.06       8.3     NaN
112    CBL    48.85   0.86   1.01       1.5             Real Estate                             REIT - Retail        9.08  66.2  Bear      -0.08    3.16       0.04       8.0     NaN
113    NHC   194.92   1.45   8.65       3.0              Healthcare                   Medical Care Facilities        8.59  60.6  Bear      -0.70    3.23       0.04       7.9     NaN
114    HMN    47.05   0.17   3.61       1.9      Financial Services           Insurance - Property & Casualty        3.90  58.7  Bear      -0.01    5.71       0.01       7.7     NaN
115    PSO    15.39  -1.25   0.75       9.2  Communication Services                                Publishing        5.66  59.5  Bear      -0.00    3.53       0.11       7.3    2.50
116   INVH    29.85  -0.18   2.59      17.7             Real Estate                        REIT - Residential        6.34  65.9  Bear      -0.01    3.92       0.03       7.3    3.72
117    CHE   441.70   0.02   4.46       5.9              Healthcare                   Medical Care Facilities        4.89  62.1  Bear      -0.77    4.25       0.05       7.2    3.50
118   SNEX   118.64   2.70   2.67       9.4      Financial Services                           Capital Markets       13.18  62.6  Bear      -0.29   -2.69       0.07       7.2    5.00
119   SIGI    88.14   1.46   2.35       5.3      Financial Services           Insurance - Property & Casualty        4.32  57.6  Bear      -0.33    4.49       0.03       6.9    3.38
120    CNO    47.76  -0.30   3.90       4.5      Financial Services                          Insurance - Life        5.80  63.2  Bear      -0.04    3.79       0.01       6.8    3.40
121    SJM   102.96  -0.56   2.34      11.0      Consumer Defensive                            Packaged Foods        3.17  58.1  Bear      -0.11    4.89       0.02       6.7    3.81
122     CI   288.23  -0.04   5.73      76.2              Healthcare                          Healthcare Plans        3.13  56.0  Bull       0.17    0.64       0.04       6.6    4.46
123    UNP   273.20   0.22   3.68     162.2             Industrials                                 Railroads        4.73  59.3  Bear      -0.11    3.77       0.05       6.6    4.17
124   PLGO    21.85  -1.75   0.05       1.9      Financial Services                   Insurance - Diversified        3.29  52.3  Bear      -0.16    4.50       0.03       6.4    3.11
125   ATLC    84.58   2.05   2.38       1.3      Financial Services                           Credit Services       12.14  56.4  Bear      -0.60   -0.27       0.03       6.3     NaN
126    SWX    89.14   0.48   5.50       6.5               Utilities                 Utilities - Regulated Gas        1.04  53.4  Bull       0.07   -0.18       0.02       6.1    4.89
127    KMB    97.60  -1.27   1.01      32.4      Consumer Defensive             Household & Personal Products        0.76  53.1  Bull       0.06    0.64       0.06       5.6    3.44
128   CHEF    81.36   0.21   5.70       3.3      Consumer Defensive                         Food Distribution       10.39  67.0  Bear      -0.18   -0.43       0.02       5.4     NaN
