=== Stock Screener — 2026-06-03 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2769 stocks with market cap > $1B
  Top 5 by daily gain: LILPV(+119.2%), VSXY(+47.4%), LEGN(+42.2%), MRVL(+32.5%), OCTV(+25.4%)
Screening 2769 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2469

  === Priority Tier ===
  Priority: 300/300 (202 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2469 (330 total passed)
  Remaining: 600/2469 (330 total passed)
  Remaining: 900/2469 (330 total passed)
  Remaining: 1200/2469 (330 total passed)
  Remaining: 1500/2469 (330 total passed)
  Remaining: 1800/2469 (330 total passed)
  Remaining: 2100/2469 (330 total passed)
  Remaining: 2400/2469 (330 total passed)
  Remaining: 2469/2469 (330 total passed)

  Final: 330 stocks passed all filters

================================================================================
  330 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%   Week%  MCap($B)                  Sector                                 Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
98     MOD   306.41  -0.16    9.46      16.2       Consumer Cyclical                               Auto Parts       20.21  62.9  Bull       2.85   12.82       0.04      58.2    4.88
99     CTS    66.71  -0.02    2.43       1.9              Technology                    Electronic Components       15.24  69.7  Bull       0.38   14.87       0.02      57.7     NaN
100   SMTC   162.90  -2.24    3.63      15.2              Technology                           Semiconductors       32.98  65.0  Bull       0.40   44.18       0.06      57.6    4.64
101   SKYT    38.62  -3.23    1.95       1.9              Technology                           Semiconductors       14.50  64.6  Bull       0.19   15.52       0.06      57.5     NaN
102   SHOO    43.83  -0.99    0.80       3.2       Consumer Cyclical                   Footwear & Accessories       10.97  67.9  Bull       0.29   16.29       0.01      56.9    4.00
103     ST    52.76  -0.70    4.45       7.7              Technology       Scientific & Technical Instruments       20.16  71.2  Bull       0.17   23.55       0.02      56.9    3.92
104    NUE   258.55   0.03    4.90      58.9         Basic Materials                                    Steel       18.71  80.6  Bull       1.45   11.41       0.14      56.9    4.24
105   XIFR    12.49  -2.19    6.66       1.2               Utilities                    Utilities - Renewable       12.17  64.2  Bull       0.08   15.54       0.02      56.8    2.85
106   COHR   413.13  -3.22    8.67      80.8              Technology       Scientific & Technical Instruments       22.97  63.7  Bull       1.26   23.05       0.17      55.9    4.40
107   BLLN    92.85  -1.49    2.01       4.3              Healthcare                   Diagnostics & Research        8.14  54.6  Bull       0.47   16.21       0.07      55.9    4.25
108   USAR    29.36  -4.36    9.96       6.5         Basic Materials         Other Industrial Metals & Mining       24.33  61.5  Bull       0.39    7.08       0.41      55.5    5.00
109    TER   401.83   2.35    6.92      62.9              Technology      Semiconductor Equipment & Materials       14.62  61.0  Bull       4.24   12.57       0.08      55.5     NaN
110   MMED    13.49   9.67   24.91       3.8              Healthcare           Medical Instruments & Supplies        3.23  62.4  Bull       0.32   15.50       0.41      55.5    4.75
111   CSIQ    20.02  -2.67    5.09       1.4              Technology                                    Solar       15.78  59.4  Bull       0.08   19.17       0.08      55.5    3.00
112    TGB     7.85  -5.40   12.49       2.9         Basic Materials                                   Copper        9.12  58.2  Bull       0.13   14.79       0.12      55.4    4.71
113     VC   123.70  -0.16    5.31       3.3       Consumer Cyclical                               Auto Parts       14.77  70.1  Bull       0.67   12.58       0.03      55.2    4.25
114    MGA    68.09  -0.03    2.61      18.5       Consumer Cyclical                               Auto Parts       11.21  67.6  Bull       0.45   14.28       0.03      55.1    3.60
115   ALNT    85.51   0.11   13.31       1.5              Technology                    Electronic Components       22.61  73.5  Bull       2.43    9.70       0.03      55.0    4.40
116   SPXC   235.68   2.44    9.45      11.8             Industrials            Building Products & Equipment       11.04  68.6  Bull       3.34   13.41       0.08      54.6    4.75
117   SCCO   193.88  -3.72    3.26     161.8         Basic Materials                                   Copper        6.68  57.2  Bull       1.85   15.09       0.06      54.0    2.41
118    PVH    97.79   0.60    1.65       4.5       Consumer Cyclical                    Apparel Manufacturing       14.09  65.6  Bull       1.12   10.72       0.12      53.8    3.92
119    NAK     2.31  -3.08    6.30       1.3         Basic Materials         Other Industrial Metals & Mining       15.38  59.7  Bull       0.01   10.37       0.09      53.8     NaN
120    CLS   448.15  -5.13   25.29      51.5              Technology                    Electronic Components       22.48  64.5  Bull       9.39    7.30       0.15      53.5    4.71
