=== Stock Screener — 2026-06-12 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2766 stocks with market cap > $1B
  Top 5 by daily gain: ATEX(+25.7%), YSS(+22.1%), BVC(+21.4%), MBX(+20.2%), AADX(+20.0%)
Screening 2766 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2466

  === Priority Tier ===
  Priority: 300/300 (177 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2466 (235 total passed)
  Remaining: 600/2466 (235 total passed)
  Remaining: 900/2466 (235 total passed)
  Remaining: 1200/2466 (235 total passed)
  Remaining: 1500/2466 (235 total passed)
  Remaining: 1800/2466 (235 total passed)
  Remaining: 2100/2466 (235 total passed)
  Remaining: 2400/2466 (235 total passed)
  Remaining: 2466/2466 (235 total passed)

  Final: 235 stocks passed all filters

================================================================================
  235 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
58    RHLD   130.49   1.01   9.95       1.1             Industrials               Specialty Business Services        0.74  60.5  Bull       2.95   22.20       0.05      58.0     NaN
59      LC    18.48   3.72   7.76       2.1      Financial Services                          Banks - Regional       10.75  61.4  Bull       0.13   16.52       0.04      57.2    4.50
60    ICHR    83.12  -2.78  32.13       2.9              Technology       Semiconductor Equipment & Materials       25.48  64.1  Bull       0.94   11.56       0.07      57.2    4.57
61     EAT   159.06   0.67  13.24       6.8       Consumer Cyclical                               Restaurants       10.60  64.4  Bull       2.51   16.31       0.03      56.9    4.38
62     SIG    92.51   0.82  11.07       3.6       Consumer Cyclical                              Luxury Goods        7.59  61.8  Bull       1.05   17.77       0.03      56.8    3.80
63    MAAS    12.84   6.12  17.91       5.7      Financial Services                          Asset Management       33.05  67.8  Bull       0.01   29.70       1.03      56.2     NaN
64    NCLH    18.89  -0.25   0.75       8.7       Consumer Cyclical                           Travel Services        2.89  56.4  Bull       0.19   18.58       0.10      55.9    3.96
65    MTRN   248.59  -0.57  12.61       5.2         Basic Materials          Other Industrial Metals & Mining       23.73  72.2  Bull       0.92   17.84       0.18      55.2     NaN
66    COHU    58.49  -0.86  17.43       2.8              Technology       Semiconductor Equipment & Materials       24.21  64.1  Bull       0.21   19.46       0.04      54.6    4.86
67    HOOD    91.00  -2.23  10.34      81.9      Financial Services                           Capital Markets       11.03  59.0  Bull       0.72   12.76       0.13      54.4    4.15
68    SYRE    82.35   0.44  11.81       7.2              Healthcare                             Biotechnology       20.58  63.4  Bull       0.51    8.86       0.05      54.3    5.00
69    URBN    78.16   1.01   9.62       6.7       Consumer Cyclical                            Apparel Retail        9.58  65.4  Bull       0.40   13.62       0.05      53.8     NaN
70    ARQT    24.57  -0.55  15.71       3.1              Healthcare                             Biotechnology        8.86  66.2  Bull       0.47   13.89       0.05      53.8    4.50
71    ONTO   304.74  -0.30  20.34      15.2              Technology       Semiconductor Equipment & Materials       15.23  62.6  Bull       3.67    9.90       0.13      53.6    4.88
72     AGL   109.00  -5.06  12.54       1.8              Healthcare                   Medical Care Facilities       66.47  71.1  Bull       0.19   38.87       0.13      53.5    3.35
73    IIPR    62.00   0.00   5.87       1.8             Real Estate                         REIT - Industrial       11.07  66.5  Bull       0.30   13.06       0.04      53.4    3.17
74   BELFB   298.33   1.66  13.62       4.2              Technology                     Electronic Components       13.51  63.0  Bull       1.72   11.01       0.05      53.1    4.71
75    SPHR   150.21  -1.33   7.68       5.4  Communication Services                             Entertainment       12.57  64.1  Bull       0.98   11.40       0.03      53.0    4.58
76     DCO   166.00  -1.37  10.75       2.5             Industrials                       Aerospace & Defense       15.23  69.7  Bull       1.37    9.51       0.08      52.8     NaN
77    MRCY   117.89  -3.13   5.95       7.1             Industrials                       Aerospace & Defense       21.98  67.7  Bull       0.30   24.68       0.04      52.6    4.00
78     LUV    44.34   0.34   7.21      21.7             Industrials                                  Airlines        7.76  61.5  Bull       0.23   13.23       0.06      52.6    3.44
79     FND    52.83  -1.00  11.44       5.7       Consumer Cyclical                   Home Improvement Retail        3.84  58.5  Bull       0.55   15.44       0.03      52.6    3.39
80     PGY    15.29  -1.48   5.01       1.3              Technology                 Software - Infrastructure        7.95  55.5  Bull       0.08   12.43       0.09      52.1    4.80
81    UNIT    12.38  -1.78   5.99       3.0             Real Estate                          REIT - Specialty       13.03  65.9  Bull       0.09   10.04       0.06      52.1     NaN
82     JHX    23.59  -0.67   4.10      13.7         Basic Materials                        Building Materials        8.83  59.2  Bull       0.09   19.87       0.04      51.8     NaN
83    SEZL   130.54   1.43  12.52       4.4      Financial Services                           Credit Services       30.46  70.4  Bull       0.26   26.20       0.13      51.4    4.33
84     TGS    33.30  -0.18  12.84       5.0                  Energy                      Oil & Gas Integrated        8.03  63.6  Bull       0.34   12.35       0.01      51.4    3.86
85     SKY    79.11  -1.68   5.80       4.3       Consumer Cyclical                  Residential Construction        5.01  60.2  Bull       1.04   13.67       0.02      51.4    4.17
86     FLS    77.58  -0.54   5.55       9.9             Industrials            Specialty Industrial Machinery        3.60  57.2  Bull       0.68   14.11       0.03      51.1    4.36
87    LOAR    68.62  -0.42   8.42       6.4             Industrials                       Aerospace & Defense        9.15  63.7  Bull       0.55   10.55       0.01      50.2     NaN
88    ULCC     6.27   3.63   5.56       1.4             Industrials                                  Airlines       24.71  62.9  Bull       0.01   29.28       0.19      49.8     NaN
89    EXTR    30.71  -1.41   9.60       4.0              Technology                   Communication Equipment       29.33  68.6  Bull       0.07   24.28       0.04      49.7    4.62
90     TOL   146.94  -0.04   6.55      13.7       Consumer Cyclical                  Residential Construction        5.38  60.3  Bull       1.24   11.32       0.04      49.3    4.11
91      IP    34.86  -0.26   3.72      18.5       Consumer Cyclical                    Packaging & Containers        3.43  57.9  Bull       0.29   11.96       0.08      49.3     NaN
92    ORKA    68.22  -2.54  13.44       4.1              Healthcare                             Biotechnology       14.59  60.2  Bull       1.13    6.77       0.02      49.2    4.85
93    LFST     8.45   0.72  14.04       3.2              Healthcare                   Medical Care Facilities       12.83  62.5  Bull       0.06    7.10       0.07      49.1    4.45
