=== Stock Screener — 2026-06-09 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2741 stocks with market cap > $1B
  Top 5 by daily gain: TNGX(+53.0%), ENHA(+39.8%), GLXY(+21.4%), ALVO(+19.8%), CBRS(+18.3%)
Screening 2741 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2441

  === Priority Tier ===
  Priority: 300/300 (131 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2441 (178 total passed)
  Remaining: 600/2441 (178 total passed)
  Remaining: 900/2441 (178 total passed)
  Remaining: 1200/2441 (178 total passed)
  Remaining: 1500/2441 (178 total passed)
  Remaining: 1800/2441 (178 total passed)
  Remaining: 2100/2441 (178 total passed)
  Remaining: 2400/2441 (178 total passed)
  Remaining: 2441/2441 (178 total passed)

  Final: 178 stocks passed all filters

================================================================================
  178 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
57    PDFS    60.00   6.38   8.15       2.5              Technology                    Software - Application       30.77  67.9  Bull       0.79    8.91       0.08      54.6    5.00
58     BXP    66.34   2.87   8.38      11.8             Real Estate                             REIT - Office       11.96  76.2  Bull       0.45   12.56       0.10      54.4    3.82
59     XPO   229.34   1.21   5.72      26.9             Industrials                                  Trucking        9.73  66.2  Bull       1.91   13.76       0.01      53.7    4.17
60     ALX   268.30   2.79   8.70       1.4             Real Estate                             REIT - Retail       10.02  71.1  Bull       2.28   13.35       0.03      53.6     NaN
61    VECO    71.28  15.51  16.83       4.4              Technology       Semiconductor Equipment & Materials       35.46  69.2  Bull       0.23   16.45       0.58      53.4     NaN
62     CRL   190.07   2.12   8.74       9.2              Healthcare                    Diagnostics & Research        9.80  64.2  Bull       2.86   12.83       0.02      52.9    4.29
63     ANF    83.90   5.53   9.77       3.7       Consumer Cyclical                            Apparel Retail        1.97  58.4  Bull       1.14   16.00       0.07      52.6    4.00
64    SUNB    83.11   1.35   8.74      34.3             Industrials                 Rental & Leasing Services       10.44  64.8  Bull       0.37   15.54       0.12      52.6    3.71
65     AEO    17.93   2.99  11.78       3.0       Consumer Cyclical                            Apparel Retail        3.16  59.2  Bull       0.20   15.53       0.03      52.4    3.08
66     WIT     2.21   2.55   0.23      23.2              Technology           Information Technology Services        4.11  56.4  Bull       0.01   16.58       0.05      51.8    2.14
67     HRI   147.99   1.76  15.39       4.9             Industrials                 Rental & Leasing Services       14.35  64.5  Bull       0.77    9.28       0.04      51.8    4.20
68    DAVE   280.18   4.23   5.00       3.6              Technology                    Software - Application       14.68  60.4  Bull       1.25   12.33       0.04      51.3    4.58
69    RGEN   129.79   4.73   7.15       7.3              Healthcare            Medical Instruments & Supplies        7.33  62.6  Bull       1.63   11.98       0.08      51.3    4.45
70     MOH   201.21   1.12  11.87      10.5              Healthcare                          Healthcare Plans       14.03  66.9  Bull       1.17    8.65       0.07      51.3    3.33
71     LIF    48.12   4.59   2.38       3.9              Technology                    Software - Application        8.77  61.4  Bull       0.72   11.18       0.05      51.0     NaN
72    MLCO     5.99   1.61   4.26       2.3       Consumer Cyclical                         Resorts & Casinos        5.31  64.2  Bull       0.05   12.90       0.05      51.0    4.17
73     PGY    15.82   2.73   3.47       1.3              Technology                 Software - Infrastructure       12.28  59.6  Bull       0.16    8.80       0.12      50.9    4.80
74     BMI   132.57   1.68   5.52       3.9              Technology        Scientific & Technical Instruments        1.90  60.3  Bull       1.66   14.01       0.03      50.2    3.77
75     KTB    75.00   3.45   7.73       4.1       Consumer Cyclical                     Apparel Manufacturing        7.63  60.7  Bull       0.58   10.28       0.05      49.5     NaN
76    CPRI    19.69   1.70   7.71       2.3       Consumer Cyclical                              Luxury Goods        3.73  59.6  Bull       0.19   11.62       0.07      49.0    3.94
77    TREX    43.24   4.07   3.97       4.5             Industrials             Building Products & Equipment        8.45  62.0  Bull       0.25    9.47       0.03      48.9    3.90
78     DAN    37.17   1.35   1.65       4.0       Consumer Cyclical                                Auto Parts        6.65  59.0  Bull       0.25    9.76       0.02      48.3     NaN
79    HUBG    45.15   1.21   3.26       2.8             Industrials            Integrated Freight & Logistics        9.11  63.2  Bull       0.36    8.17       0.02      47.9    3.50
80    MMSI    66.95   0.61   9.95       4.0              Healthcare            Medical Instruments & Supplies        1.63  59.5  Bull       0.62   11.01       0.09      47.6    4.18
81     NWL     4.26   1.43  30.67       1.8      Consumer Defensive             Household & Personal Products       11.06  62.8  Bull       0.09    6.50       0.06      47.6     NaN
82    ADEA    32.66   2.80   6.52       3.6              Technology                    Software - Application       16.23  59.9  Bull       0.40    2.77       0.16      47.3     NaN
83    WSBC    36.04   1.81   5.41       3.5      Financial Services                          Banks - Regional        5.62  64.9  Bull       0.23    8.84       0.08      47.3     NaN
84    UPBD    19.54   3.11   5.00       1.1              Technology                    Software - Application        5.49  60.6  Bull       0.12    8.62       0.06      46.9    4.57
85     IVT    34.41  -1.57   4.59       2.7             Real Estate                             REIT - Retail        7.02  69.9  Bull       0.16    9.90       0.05      46.1    4.25
86    PINS    22.00   0.11   5.44      12.3  Communication Services            Internet Content & Information        8.76  62.4  Bull       0.22    6.00       0.06      45.8    3.95
87     AAP    58.86   1.08   2.10       3.6       Consumer Cyclical                                Auto Parts        6.41  56.4  Bull       0.24   13.56       0.02      45.6    3.08
88     EBC    20.89   1.90   6.41       4.5      Financial Services                          Banks - Regional        5.60  64.2  Bull       0.14    7.11       0.08      45.6     NaN
89    XPRO    17.08   0.83  11.05       1.9                  Energy            Oil & Gas Equipment & Services        4.72  57.1  Bull       0.19    7.69       0.02      45.2    3.60
90    ALGN   176.97   3.20   6.17      12.7              Healthcare            Medical Instruments & Supplies        3.44  58.2  Bull       1.59    7.51       0.02      44.4    4.12
91    CART    42.86   0.85   5.20      10.1       Consumer Cyclical                           Internet Retail        5.57  57.9  Bull       0.23    6.06       0.04      44.1    3.97
92     EAT   148.63   2.35   7.55       6.4       Consumer Cyclical                               Restaurants        4.49  58.1  Bull       1.39    6.46       0.02      43.9    4.38
93     MUR    39.60  -1.59   4.32       5.7                  Energy                             Oil & Gas E&P        3.90  54.7  Bull       0.26    6.18       0.03      43.4    3.19
94    KEEL     6.24   9.39   1.55       3.8              Technology           Information Technology Services       49.17  69.0  Bull       0.00   45.00       0.29      42.7    4.67
95     RRX   218.07   3.84   1.91      14.5             Industrials            Specialty Industrial Machinery        6.96  58.1  Bull       1.30    3.19       0.06      42.2    4.60
96    ORKA    65.79   2.89  19.12       4.0              Healthcare                             Biotechnology       12.37  58.7  Bull       0.63    0.17       0.03      41.6    4.85
97    CLOV     4.27   9.12  14.60       2.3              Healthcare                          Healthcare Plans       37.15  70.2  Bear      -0.01   33.58       0.18      41.5    3.67
98     CUZ    28.66  -0.03   4.90       4.7             Real Estate                             REIT - Office       11.20  74.3  Bull       0.11    9.01       0.09      41.4    4.50
99    HIMS    28.06   3.55   1.98       6.5              Healthcare  Drug Manufacturers - Specialty & Generic       10.30  58.4  Bull       0.27   -3.72       0.10      40.9    3.31
100   PRGO    11.15  -5.11   6.60       1.5              Healthcare  Drug Manufacturers - Specialty & Generic        1.26  53.2  Bull       0.06    3.34       0.20      40.7     NaN
101   AAMI    78.93   1.45   8.57       2.8      Financial Services                          Asset Management       16.39  67.9  Bull       0.26    9.05       0.02      40.2     NaN
102   MATX   197.46   1.57   5.56       6.0             Industrials                           Marine Shipping       11.00  68.2  Bull       0.72    8.55       0.05      40.1     NaN
103    TEX    64.75   3.27   5.89       7.4             Industrials       Farm & Heavy Construction Machinery        6.62  60.8  Bull       0.62    1.25       0.05      40.0     NaN
104   ROCK    40.33   5.05   6.05       1.2             Industrials             Building Products & Equipment        2.80  57.8  Bull       0.33    2.78       0.10      40.0     NaN
105   USFD    86.34  -0.52   6.96      19.0      Consumer Defensive                         Food Distribution        0.20  55.5  Bull       0.88    3.27       0.16      39.7    4.53
106   LRCX   345.12   6.20   3.20     431.6              Technology       Semiconductor Equipment & Materials       21.06  64.1  Bull       0.59   16.58       0.11      39.4    4.47
107   ACHC    25.53  -0.35   4.55       2.3              Healthcare                   Medical Care Facilities        3.95  53.5  Bull       0.19    2.08       0.03      39.3    4.00
108   CRDO   244.50  10.32   6.77      45.1              Technology                            Semiconductors       32.68  65.3  Bull       0.36   16.31       0.21      38.4    4.67
109   WULF    27.62   6.11   4.27      13.7      Financial Services                           Capital Markets       24.48  63.8  Bull       0.03   18.19       0.17      38.3    4.64
